PAGOS;MONTO;COMUNA;REGION;URBANIDAD;FPAGO;TIPOBENEFICIO;COBROMARZO;FEC_NAC;FEC_DEF;FALLECIDO;SEXO;ECIVIL;NACIONALIDAD;ESTADO;NOCOBRO
1;6647;RIO BUENO;LOS RIOS;SEMIURBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;1173;PUCON;LA ARAUCANIA;SEMIURBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;2683;PAINE;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;1350;TEMUCO;LA ARAUCANIA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;7811;QUILPUE;VALPARAISO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;9043;RIO BUENO;LOS RIOS;SEMIURBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;1880;LA SERENA;COQUIMBO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;8488;SANTIAGO;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;26752;PICHIDEGUA;OHIGGINS;SEMIURBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;61660;TALTAL;ANTOFAGASTA;SEMIURBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;5354;TEMUCO;LA ARAUCANIA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;3838;LA FLORIDA;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;5254;ESTACION CENTRAL;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;28586;TEMUCO;LA ARAUCANIA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;4074;MAIPU;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;1092;IQUIQUE;TARAPACA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;1410;NANCAGUA;OHIGGINS;SEMIURBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;17906;LAMPA;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;30157;TALCA;MAULE;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;1410;QUILLOTA;VALPARAISO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;6178;LA CRUZ;VALPARAISO;SEMIURBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;11537;TALCAHUANO;BIO-BIO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;20240;LIMACHE;VALPARAISO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;9866;COQUIMBO;COQUIMBO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;91138;COYHAIQUE;AYSÉN;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;11715;LOS ANDES;VALPARAISO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;17129;LA SERENA;COQUIMBO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;13832;SAN PEDRO DE LA PAZ;BIO-BIO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;48394;CURICO;MAULE;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;1880;CONCHALI;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;2037;PAINE;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;6225;LA REINA;METROPOLITANA;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;1698;PUYEHUE;LOS LAGOS;RURAL;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;8488;SAN FELIPE;VALPARAISO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;16976;PUREN;LA ARAUCANIA;RURAL;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;8232;PUNTA ARENAS;MAGALLANES;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;11437;LA UNION;LOS RIOS;SEMIURBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;94466;VALPARAISO;VALPARAISO;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;8488;PICHILEMU;OHIGGINS;SEMIURBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;CADUCADO;1
2;169549;SALAMANCA;COQUIMBO;SEMIURBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;2104;ARICA;ARICA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;2037;ÑUÑOA;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;274560;PADRE HURTADO;METROPOLITANA;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;33952;MAIPU;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;6178;CALAMA;ANTOFAGASTA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;5971;VIÑA DEL MAR;VALPARAISO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;41496;REQUINOA;OHIGGINS;SEMIURBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;18162;LINARES;MAULE;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;8488;CONCHALI;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;10961;LA LIGUA;VALPARAISO;SEMIURBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;15088;VIÑA DEL MAR;VALPARAISO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;7950;MACUL;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;15869;LINARES;MAULE;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;5366;SANTIAGO;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;30468;TEMUCO;LA ARAUCANIA;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;35713;LAS CONDES;METROPOLITANA;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;41496;VALPARAISO;VALPARAISO;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;18788;SAN BERNARDO;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;33030;QUILICURA;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;261047;OVALLE;COQUIMBO;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;10005;SAN JAVIER;MAULE;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;1410;PADRE LAS CASAS;LA ARAUCANIA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;23983;ALTO HOSPICIO;TARAPACA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;14302;TALCA;MAULE;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;2683;COPIAPO;ATACAMA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;1410;TALCA;MAULE;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;16621;PROVIDENCIA;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;1000;SAN CLEMENTE;MAULE;SEMIURBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;7377;SAN JAVIER;MAULE;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;1880;TALAGANTE;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;30423;LA SERENA;COQUIMBO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;8488;HUALPEN;BIO-BIO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;9867;CONCEPCION;BIO-BIO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;49060;CONCHALI;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;13832;CHIGUAYANTE;BIO-BIO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;99582;TEMUCO;LA ARAUCANIA;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;1915;TEMUCO;LA ARAUCANIA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;84217;CORONEL;BIO-BIO;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;66080;ARICA;ARICA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;14302;TALCAHUANO;BIO-BIO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;42440;TALCA;MAULE;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;9938;NANCAGUA;OHIGGINS;SEMIURBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;38362;CERRILLOS;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;2037;VILLARRICA;LA ARAUCANIA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;50928;SAN BERNARDO;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;10005;PARRAL;MAULE;SEMIURBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;8488;BUIN;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;5366;SAN MIGUEL;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;42436;PUDAHUEL;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;22320;TALCA;MAULE;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;3688;PARRAL;MAULE;SEMIURBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;10005;SANTA CRUZ;OHIGGINS;SEMIURBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;3227;TALCA;MAULE;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;27664;NUEVA IMPERIAL;LA ARAUCANIA;SEMIURBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;132574;LIMACHE;VALPARAISO;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;16976;CHIGUAYANTE;BIO-BIO;URBANO;CORREO;SAFEM;SI;;;NO;E;NO APLICA;C;PAGADO;0
1;2683;PAILLACO;LOS RIOS;SEMIURBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;13832;TALAGANTE;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;41496;LA REINA;METROPOLITANA;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;13832;SAN CARLOS;ÑUBLE;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;1560;SAN FERNANDO;OHIGGINS;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;21546;CERRILLOS;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;4740;CHIGUAYANTE;BIO-BIO;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;31253;PANGUIPULLI;LOS RIOS;SEMIURBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;42440;PUDAHUEL;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;8049;SANTIAGO;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;8488;RANCAGUA;OHIGGINS;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;17164;QUINTA NORMAL;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;20010;IQUIQUE;TARAPACA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;18801;SANTIAGO;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;43322;PUENTE ALTO;METROPOLITANA;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;14772;PUENTE ALTO;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;44640;CHEPICA;OHIGGINS;SEMIURBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;4074;LA FLORIDA;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;4208;LAUTARO;LA ARAUCANIA;SEMIURBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;42440;CHILLAN;ÑUBLE;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;4074;BUIN;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;1504;PUERTO MONTT;LOS LAGOS;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;10732;RANCAGUA;OHIGGINS;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;16976;CABRERO;BIO-BIO;SEMIURBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;13415;OSORNO;LOS LAGOS;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;1880;ANCUD;LOS LAGOS;SEMIURBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;33145;BUIN;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;8488;TENO;MAULE;SEMIURBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;18148;SANTIAGO;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;1226;RECOLETA;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;29701;CHILLAN;ÑUBLE;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;14579;TALCA;MAULE;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;60775;ANTOFAGASTA;ANTOFAGASTA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;13044;VALDIVIA;LOS RIOS;URBANO;CORREO;SAFEM;SI;;;NO;E;NO APLICA;C;CADUCADO;1
1;10705;MOLINA;MAULE;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;8488;TEMUCO;LA ARAUCANIA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;109878;VALPARAISO;VALPARAISO;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;1238;ANGOL;LA ARAUCANIA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;8094;PROVIDENCIA;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;13415;SAN FERNANDO;OHIGGINS;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;259775;RECOLETA;METROPOLITANA;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;4074;PUERTO VARAS;LOS LAGOS;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;57855;SAN BERNARDO;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;14183;LITUECHE;OHIGGINS;RURAL;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;16976;ANCUD;LOS LAGOS;SEMIURBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;8049;VALLENAR;ATACAMA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;137458;CONSTITUCION;MAULE;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;1880;LOS ANGELES;BIO-BIO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;9867;ANTOFAGASTA;ANTOFAGASTA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;41076;TALAGANTE;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;6178;PROVIDENCIA;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;8488;RANCAGUA;OHIGGINS;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;11520;MELIPILLA;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;1880;INDEPENDENCIA;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;4244;TEMUCO;LA ARAUCANIA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;58472;CHIGUAYANTE;BIO-BIO;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;7065;OSORNO;LOS LAGOS;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;8049;QUILPUE;VALPARAISO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;16976;MAIPU;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;8488;LAS CONDES;METROPOLITANA;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;136416;ANTOFAGASTA;ANTOFAGASTA;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;6005;SAN PEDRO DE LA PAZ;BIO-BIO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;11914;TALCA;MAULE;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;55076;CURICO;MAULE;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;27664;PUENTE ALTO;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;2683;VICUÑA;COQUIMBO;SEMIURBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;4074;PROVIDENCIA;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;4074;SAN PEDRO DE LA PAZ;BIO-BIO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;100800;PUERTO MONTT;LOS LAGOS;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;28094;VILLA ALEMANA;VALPARAISO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;13980;VILLARRICA;LA ARAUCANIA;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;4074;RECOLETA;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;6178;ISLA DE MAIPO;METROPOLITANA;SEMIURBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;9043;CERRO NAVIA;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;11437;SANTA BARBARA;BIO-BIO;RURAL;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;35503;SANTIAGO;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;28604;LIMACHE;VALPARAISO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;141696;RENCA;METROPOLITANA;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;14302;MELIPILLA;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;5902;RANCAGUA;OHIGGINS;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;80562;CHILLAN;ÑUBLE;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;20010;VILLA ALEMANA;VALPARAISO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;14302;OSORNO;LOS LAGOS;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;71836;LINARES;MAULE;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;8949;LO PRADO;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;1880;OSORNO;LOS LAGOS;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;1880;VIÑA DEL MAR;VALPARAISO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
2;152105;TOME;BIO-BIO;URBANO;CORREO;ASIGNACIONES FAMILIARES;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;16976;CONCHALI;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;2683;MAIPU;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;2683;CONCEPCION;BIO-BIO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;3416;TUCAPEL;BIO-BIO;SEMIURBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;22386;ANTOFAGASTA;ANTOFAGASTA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;5366;SANTIAGO;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;28133;LIMACHE;VALPARAISO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;10804;CONCEPCION;BIO-BIO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;28134;LOS ANGELES;BIO-BIO;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;21777;SAN VICENTE DE TAGUA  TAGUA;OHIGGINS;SEMIURBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;8488;RANCAGUA;OHIGGINS;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;13415;MEJILLONES;ANTOFAGASTA;SEMIURBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;59074;SAN JAVIER;MAULE;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;PAGADO;0
1;4839;PUENTE ALTO;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;2683;ALTO HOSPICIO;TARAPACA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;11317;LAGO RANCO;LOS RIOS;RURAL;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;1844;SAN VICENTE DE TAGUA TAGUA;OHIGGINS;SEMIURBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;5930;RANCAGUA;OHIGGINS;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;13832;LINARES;MAULE;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
1;2104;RECOLETA;METROPOLITANA;URBANO;CORREO;SAFEM;NO;;;NO;E;NO APLICA;C;CADUCADO;1
